微博id,用户id,内容,创建时间,点赞数,评论数,转发数,是否原创
4519412105546726,6034285888,转发微博,2020-06-24 19:34:36,0,0,0,1
4518632791200284,6034285888,转发微博,2020-06-22,0,0,0,1
4518632736159746,6034285888,恭喜,2020-06-22,1,0,0,1
4517683569396062,6034285888,转发微博,2020-06-20,0,0,0,1
4515313108212543,6034285888,转发微博,2020-06-13,0,1,0,1
4509332312410124,6034285888,蔡徐坤超话怪这感觉花了   人慌了  我醉了  从日落到清晨 ,2020-05-27,2,2,0,0
4509330663207654,6034285888,蔡徐坤超话考虑下我的耳朵 循环到没脾气@蔡徐坤 ,2020-05-27,2,2,2,0
4508982654710147,6034285888,转发微博,2020-05-26,0,0,0,1
4508724172253575,6034285888,蔡徐坤超话 早 ,2020-05-26,4,18,3,0
4442649421348309,6736122379,我关注了秦霄贤超话，小伙伴们快来加入秦霄贤超话一起聊聊吧~戳这里→ 秦霄贤超话 ,2019-11-25,0,0,0,0
4417154910600256,6736122379,转发微博,2019-09-16,0,0,0,1
4414906272914389,6736122379,我在NINEPERCENT超话等级达到LV.8，获得忠实粉丝头衔，小伙伴们快来加入NINEPERCENT超话一起聊聊吧！NINEPERCENT超话 ,2019-09-10,0,0,0,0
4412060857650583,6736122379,我在#尤长靖[超话]#等级达到LV.8，获得忠实粉丝头衔，小伙伴们快来加入尤长靖超话一起聊聊吧！网页链接 ,2019-09-02,0,0,0,0
4412060819823507,6736122379,我在林彦俊超话等级达到LV.8，获得忠实粉丝头衔，小伙伴们快来加入林彦俊超话一起聊聊吧！林彦俊超话 ,2019-09-02,0,0,0,0
4411250911660943,6736122379,我在#王子异[超话]#等级达到LV.8，获得忠实粉丝头衔，小伙伴们快来加入王子异超话一起聊聊吧！网页链接 ,2019-08-31,0,0,0,0
4408727505570790,6736122379,我在#范丞丞[超话]#等级达到LV.8，获得进士头衔，小伙伴们快来加入范丞丞超话一起聊聊吧！网页链接 ,2019-08-24,0,0,0,0
4406937531264561,6736122379,我关注了肖战超话，小伙伴们快来加入肖战超话一起聊聊吧~戳这里→ 肖战超话 ,2019-08-19,0,0,0,0
4403093598909951,6736122379,我点评了烈火英雄： 保定 ,2019-08-08,1,0,0,0
4401118090099426,6736122379,我在蔡徐坤超话等级达到LV.8，获得忠实粉丝头衔，小伙伴们快来加入蔡徐坤超话一起聊聊吧！蔡徐坤超话 ,2019-08-03,0,0,0,0
4518603577875596,6613584337,转发微博,2020-06-22,0,0,0,1
4518374614320666,6613584337,转发微博,2020-06-21,0,0,0,1
4517253209586774,6613584337,转发微博,2020-06-18,0,0,0,1
4514709141355807,6613584337,//@蔡徐坤后援会网投组:蔡徐坤超话 ｜#奔跑吧蔡徐坤# 小板凳已备好，赶快点击链接走进发布会现场，和@蔡徐坤 在线互动吧！,2020-06-11,0,0,0,1
4514414427950213,6613584337,转发微博,2020-06-10,0,0,0,1
4512597728041748,6613584337,转发微博,2020-06-05,0,0,0,1
4512550689779930,6613584337,蔡徐坤超话谢谢老师分享，小葵棒棒哒,2020-06-05,0,1,0,1
4511626659802390,6613584337,转发微博,2020-06-03,0,0,0,1
4510597586448526,6613584337,//@陆叶祺养猪了:决赛pdcut我来啦！！！！！！！！！,2020-05-31,0,0,0,1
4518755419553631,6298366394,@蔡徐坤 我在安慕希#奔跑吧#能量榜为你送出能量卡，助你热血开跑！ 奔跑吧安慕希奔跑能量榜 ,2020-06-22,0,0,0,0
4518755348709529,6298366394,@蔡徐坤  我在安慕希#奔跑吧#能量榜上为你加油啦，助你焕新出发，热血开跑！ 奔跑吧安慕希奔跑能量榜 ,2020-06-22,0,0,0,0
4518755310840166,6298366394,@蔡徐坤  我在安慕希#奔跑吧#能量榜上为你打气啦，助你焕新出发，热血开跑！,2020-06-22,0,0,0,1
4518755146790535,6298366394,一起5G冲浪吧@蔡徐坤,2020-06-22,0,0,0,1
4518289600344454,6298366394,#有趣有惠云集广西# 我的美丽家乡,2020-06-21,0,0,0,1
4517660580634618,6298366394,转发微博,2020-06-19,0,0,0,1
4517656345172361,6298366394,很可爱呀,2020-06-19,0,0,0,1
4517064813978323,6298366394,我为蔡徐坤超话贡献473影响力，超话目前还差9417121影响力超越上一名！戳这里→网页链接 ~跟我一起打榜应援爱豆提升排名吧~ ,2020-06-18,0,0,0,0
4516709811615403,6298366394,哎呦，不错哦！我在蔡徐坤超话荣升LV.12等级，获得了人气粉丝头衔！想和我一样晋级么？~ 想知道就来蔡徐坤超话跟我聊聊吧~ ,2020-06-17,0,0,0,0
4516337001601839,6298366394,早安@蔡徐坤,2020-06-16,0,0,0,1
4438291224663198,3118472937,15米64精度射击全都能上靶了靶场的真可爱( . )庭审旁听有点无聊给自己来一顿欺骗餐(有随便果才敢这么放肆吧 ) 15的月亮16圆珍惜最后几天没有压力的培训生活，结束后应该要尘埃落定了吧 ,2019-11-13,0,0,0,0
4437782484973614,3118472937,,2019-11-12,0,0,0,1
4437092882720267,3118472937,pdk58 好惨一扇面，硬生生被我糟蹋成这个样子了，太难了它 ,2019-11-10,1,0,0,0
4437077279669214,3118472937,pdk58 星星睡不着也会数人类吗 ,2019-11-10,0,0,0,0
4437062180541743,3118472937,pdk58 压死骆驼的最后一根稻草、承诺以后好好爱自己、自私自利为自己 ,2019-11-10,0,0,0,0
4437046577633630,3118472937,pdk58 听说现在的男生都比较喜欢前任 ,2019-11-10,0,0,0,0
4437031226363821,3118472937,pdk58 希望今年的长沙可以下雪 ,2019-11-10,0,0,0,0
4437014869242997,3118472937,pdk58 ,2019-11-10,0,0,0,0
4436999517437345,3118472937,pdk58 目测要过年才能见了吧。 ,2019-11-10,0,0,0,0
4452713771339103,6074349780,,2019-12-23,3,0,0,1
4452494597763570,6074349780,,2019-12-23,0,0,0,1
4452295129762418,6074349780,,2019-12-22,0,0,0,1
4452218847255006,6074349780,,2019-12-22,0,0,0,1
4451681611685961,6074349780,,2019-12-20,0,0,0,1
4438317565110101,6074349780,好晚…晚安 ,2019-11-14,3,0,0,0
4438082914724048,6074349780,,2019-11-13,0,0,0,1
4437502834260092,6074349780,爱的人正在来的路上 ,2019-11-11,1,0,0,0
4437486979940688,6074349780,好帅 ,2019-11-11,0,0,0,0
4438651330887455,2283584743,Today is the breeder xiaoli ,2019-11-14,7,0,1,0
4437911430241289,2283584743,,2019-11-12,0,0,0,1
4436756415436067,2283584743,持续n周的忙碌使我逐渐变态，急需一场小动物治愈之旅。 ,2019-11-09,0,0,0,0
4436741064523026,2283584743,我还记得我有个微博 ,2019-11-09,0,0,0,0
4436724958253851,2283584743,小动物们真的都太?爱了 ,2019-11-09,0,0,0,0
4436708852813874,2283584743,后半段……，我就想问小陈、小黄两位哥：手臂打肿了吗？？？笑点有点低的饱饱N机了几次？哈哈哈……，这造型加上两位的原声，哎哟妈耶，我可以笑一年，不！最起码两年，哈哈哈哈哈哈@William威廉陈伟霆 @黄景瑜 @陈伟霆粉丝后援会 @陈伟霆吧官博 @花果山总务 ,2019-11-09,0,0,0,0
4436692746685480,2283584743,都是意外啊 ,2019-11-09,0,0,0,0
4436677394817379,2283584743,动物园里有什么 ,2019-11-09,0,0,0,0
4436662295632692,2283584743,就问你们，有没有受过16号线的洗礼。 ,2019-11-09,0,0,0,0
4463687224002271,5984421315,转发微博,2020-01-23,2,0,0,1
4452094750939338,5984421315,,2019-12-22,0,0,0,1
4451915414682777,5984421315,,2019-12-21,0,0,0,1
4451734095039240,5984421315,,2019-12-21,0,0,0,1
4451613441511407,5984421315,,2019-12-20,0,0,0,1
4448438487449929,5984421315,,2019-12-11,2,0,0,1
4448396234675668,5984421315,,2019-12-11,0,0,0,1
4448360129834270,5984421315,分享图片 ,2019-12-11,0,0,0,0
4448358116496364,5984421315,"However, the end of the road will be gentle andmoonlight?然而世事千帆过，路的尽头终会是温柔和月光? ",2019-12-11,0,0,0,0
4519655747845538,7293860525,奎葵超话#奔跑吧蔡徐坤# 大家端午安康#蔡徐坤 动感地带合伙人# 互捞 ,2020-06-25 11:35:43,0,21,0,0
4519655395592997,7293860525,#安慕希品牌全球代言人蔡徐坤#,2020-06-25 11:35:43,0,0,0,1
4519655337785335,7293860525,卡,2020-06-25 11:35:45,0,0,0,1
4519654304938567,7293860525,#奔跑吧蔡徐坤# 明天晚上见//@蔡徐坤数据站:见转✖5，热🔥🔥 端午安康！蔡徐坤超话,2020-06-25 11:35:45,0,0,0,1
4519475946898424,7293860525,卡,2020-06-24 23:35:45,0,0,0,1
4519462135662516,7293860525,#蔡徐坤 动感地带合伙人#,2020-06-24 22:35:45,0,0,0,1
4519462110489286,7293860525,#蔡徐坤 动感地带合伙人#,2020-06-24 22:35:45,0,0,0,1
4519461304471471,7293860525,#奔跑吧蔡徐坤#,2020-06-24 22:35:45,0,0,0,1
4519460407763378,7293860525,奎葵超话#蔡徐坤 动感地带合伙人# 菜菜打捞#奔跑吧蔡徐坤# ,2020-06-24 22:35:45,1,22,0,0
4519337689679846,7293860525,#蔡徐坤 动感地带合伙人#,2020-06-24 16:35:45,0,0,1,1
4519690661645031,7229802938,我为蔡徐坤超话贡献66影响力，超话目前还差8318798影响力超越上一名！戳这里→网页链接 ~跟我一起打榜应援爱豆提升排名吧~ ,2020-06-25 13:35:46,0,0,0,0
4519681598073966,7229802938,蔡徐坤《情人》情人 @QQ音乐 ,2020-06-25 12:35:46,0,0,0,0
4519663524806573,7229802938,蔡徐坤游泳池超话#奔跑吧蔡徐坤# #蔡徐坤 动感地带合伙人# 6.25积分互捞，各位小猫咪端午节快乐 ,2020-06-25 11:35:46,1,8,0,0
4519479210793212,7229802938,我为蔡徐坤超话贡献56影响力，超话目前还差7280338影响力超越上一名！戳这里→网页链接 ~跟我一起打榜应援爱豆提升排名吧~ ,2020-06-24 23:35:46,0,0,0,0
4519055086551457,7229802938,转发微博,2020-06-23,22,0,0,1
4518327030141444,7229802938,蔡徐坤周边出收站超话有姐妹要票夹吗？一起拼setB！ ,2020-06-21,43,7,0,0
4518324480355923,7229802938,转发微博,2020-06-21,0,0,0,1
4518323969560496,7229802938,先定一个小目标，让@蔡徐坤 的新歌 情人—蔡徐坤  在#亚洲新歌榜#勇夺冠军一万年！ ,2020-06-21,0,0,0,0
4518323906371236,7229802938,@蔡徐坤  我在安慕希#奔跑吧#能量榜上为你加油啦，助你焕新出发，热血开跑！ 奔跑吧安慕希奔跑能量榜 ,2020-06-21,0,0,0,0
4518323889274655,7229802938,@蔡徐坤  我在安慕希#奔跑吧#能量榜上为你打气啦，助你焕新出发，热血开跑！,2020-06-21,0,0,0,1
4515685751332525,7023407520,800天💛@蔡徐坤 ,2020-06-14,1,1,0,0
4513583051279085,7023407520,恭喜啊，老公,2020-06-08,2,0,0,1
4512605836429121,7023407520,转发微博,2020-06-05,0,0,0,1
4512192743279859,7023407520,分享@蔡徐坤 的@绿洲 动态：久违了 发带～绿洲 我i了，帅 ,2020-06-04,0,0,0,0
4510891746611905,7023407520,小葵儿童节快乐@蔡徐坤 ,2020-06-01,3,1,0,0
4510587931870632,7023407520,转发微博,2020-05-31,0,0,0,1
4510566914013248,7023407520,短短一条路，勾起了我多少的回忆。不管多少个两年，IKUN会一直陪着你,2020-05-31,0,0,0,1
4510566087830290,7023407520,转发,2020-05-31,1,0,0,1
4510565869419366,7023407520,辛苦蔡pd了,2020-05-31,0,0,0,1
4490632464676146,7311446690,蔡徐坤超话#蔡徐坤c位出道两周年快乐# 我的小哭包在成长这一路走来很辛苦谢谢你的坚持和决定还是那句话，热爱你所热爱，我无条件支持。借你的光我看到了不一样的世界，也因为你我能变得更好，喜欢你从来不是单相恋，也相信你说的未曾谋面的也终将会相遇，所以很期待去见你。还有你站在舞台上 ...全文,2020-04-06,18,57,6,0
4519730139128640,7311446690,蔡徐坤牛逼罢了,2020-06-25 15:45:03,0,0,0,1
4519729555704514,7311446690,小猪小猪小猪小猪,2020-06-25 15:43:03,0,0,0,1
4519679072652851,7311446690,好嫩啊宝宝,2020-06-25 12:36:03,0,0,0,1
4519675902275122,7311446690,我为蔡徐坤超话贡献66影响力，超话目前还差8253777影响力超越上一名！戳这里→网页链接 ~跟我一起打榜应援爱豆提升排名吧~ ,2020-06-25 12:36:03,0,0,0,0
4519671657751618,7311446690,蔡徐坤超话#蔡徐坤新单情人# 乐死我了这周学校广播放了两次小十五它真的太出圈了，我同学和我说好听还会唱一两句呢，蔡徐坤你太牛逼了。希望下周还能听到 ,2020-06-25 12:36:03,3,16,0,0
4519634411255445,7311446690,蔡徐坤游泳池超话#蔡徐坤 动感地带合伙人# 早   积分互捞 ,2020-06-25 09:36:03,0,25,0,0
4519628913669107,7311446690,腿精,2020-06-25 09:36:03,0,0,0,1
4519628389346046,7311446690,总有双标🐶一边说着不要网暴一边玩着网暴梗 ,2020-06-25 09:36:03,1,0,0,0
4519610844212033,7311446690,小葵粽,2020-06-25 08:36:03,0,0,0,1
4519609401339243,7311446690,奶麟,2020-06-25 08:36:03,0,0,0,1
4518006280155986,6592857478,花花世界，静守己心💛 追坤一枚少女初三党较忙，上线时间不多，数据有空就做。快乐追星～核心思想_高冷底线_蔡徐坤小猫咪有时也会抓人 ,2020-06-20,0,0,0,0
4519462962152130,6592857478,何必顺应，不惧流言， 我相信真相会来，别蒙着眼。,2020-06-24 22:36:24,0,0,0,1
4519462734442388,6592857478,祝你永远快乐 ,2020-06-24 22:36:24,0,0,0,0
4519108802251470,6592857478,恭喜蔡老板,2020-06-23,0,0,0,1
4519107598226185,6592857478,我为蔡徐坤超话贡献66影响力，超话目前还差5462369影响力超越上一名！戳这里→网页链接 ~跟我一起打榜应援爱豆提升排名吧~ ,2020-06-23,0,0,0,0
4518757463425356,6592857478,我刚使用会员特权送给了@蔡徐坤 3朵鲜花，希望陪你从开始到未来的每一个高光时刻，我们一起走花路吧！蔡徐坤已收到6112505朵花 ,2020-06-22,0,0,0,0
4518755478456678,6592857478,好帅啊！！！！太棒了也,2020-06-22,0,0,0,1
4518755093134277,6592857478,一起5G冲浪🏄,2020-06-22,0,0,0,1
4518007810235279,6592857478,小葵真的超级可爱啊,2020-06-20,0,0,0,1
4518007794433836,6592857478,你要永远开心,2020-06-20,0,0,0,1
4519696370740882,6972295588,#蔡徐坤粉丝公益接力# 棒棒哒！//@只是叭呐呐:#蔡徐坤粉丝公益接力# 棒,2020-06-25 13:36:26,0,0,0,1
4519638518358023,6972295588,我的天,2020-06-25 10:36:26,0,0,0,1
4519636299843183,6972295588,对,2020-06-25 09:36:26,0,0,0,1
4519415968150041,6972295588,//@蔡徐坤粉丝团官微:#动感地带M-ONE 5G合伙人蔡徐坤# |#蔡徐坤 动感地带合伙人# 一起加入追光队伍@蔡徐坤,2020-06-24 19:36:26,0,0,0,1
4519415629078131,6972295588,期待蔡小葵啊啊啊啊啊啊啊啊啊！！！！,2020-06-24 19:36:26,0,0,0,1
4519415234221535,6972295588,转发微博,2020-06-24 19:36:26,0,0,0,1
4519414697140304,6972295588,//@陆叶祺养猪了:果然臭味相投都是一个垃圾堆出的啊除了知道找个最火的蹭热度其他哪里看得出有脑子臭傻逼吧？,2020-06-24 19:36:28,0,0,0,1
4519414366617858,6972295588,转发微博,2020-06-24 19:36:28,0,0,0,1
4519414273945010,6972295588,转发微博,2020-06-24 19:36:28,0,0,0,1
4519413832756851,6972295588,害大明星鞋子多得穿不完呢//@-心動小困-://@小困女友恋爱记://@·八十二號星球:哎  连手机壳都是普拉达的  普普通通蔡徐坤  普拉达的普,2020-06-24 19:36:28,0,0,0,1
4519647695287222,5233058997,蔡徐坤超话情人—蔡徐坤【汨罗屈子沉，千秋粽有心，遥情思绝色，元是蔡徐坤】端午节想我的小盆友了，是以纪之。蔡徐坤小盆友节日快乐，吃粽子了吗？@蔡徐坤 ,2020-06-25 10:36:28,3,22,1,0
4519563629337669,5233058997,蔡徐坤《情人》情人 @QQ音乐  ,2020-06-25 05:36:28,0,0,0,0
4519555093549711,5233058997,蔡徐坤《情人》情人 @QQ音乐 ,2020-06-25 04:36:29,0,0,0,0
4519552240796072,5233058997,蔡徐坤《情人》情人 @QQ音乐 ,2020-06-25 04:36:29,0,0,0,0
4519548893860311,5233058997,蔡徐坤《情人》情人 @QQ音乐 ,2020-06-25 04:36:29,0,0,0,0
4519517063385573,5233058997,#蔡徐坤代言珀莱雅# #和蔡徐坤一起双抗# 优秀创作人蔡徐坤小盆友棒棒哒麻麻爱你支持你！@蔡徐坤,2020-06-25 02:36:29,0,0,0,1
4519516955250788,5233058997,转发微博,2020-06-25 02:36:29,0,0,0,1
4519516941599918,5233058997,转发微博,2020-06-25 02:36:29,0,0,0,1
4519516930054588,5233058997,转发微博,2020-06-25 02:36:29,0,0,0,1
4519516917212455,5233058997,#奔跑吧蔡徐坤# #陌森眼镜代言人蔡徐坤# 优秀创作人蔡徐坤小盆友棒棒哒麻麻爱你么么哒么么哒！@蔡徐坤,2020-06-25 02:36:29,0,0,0,1
4519656491318028,6977954261,蔡徐坤超话#蔡徐坤 动感地带合伙人# 端午我来陪你。端午快乐宝宝。@蔡徐坤 ,2020-06-25 11:36:45,4,6,1,0
4519655929374358,6977954261,我只知道我眼里都是你。,2020-06-25 11:36:45,0,0,0,1
4518518697007247,6977954261,我为蔡徐坤超话贡献35影响力，超话目前还差1087712影响力超越上一名！戳这里→网页链接 ~跟我一起打榜应援爱豆提升排名吧~ ,2020-06-22,0,0,0,0
4518189289697771,6977954261,我为蔡徐坤超话贡献66影响力，超话目前还差18390937影响力超越上一名！戳这里→网页链接 ~跟我一起打榜应援爱豆提升排名吧~ ,2020-06-21,0,0,0,0
4517865409353670,6977954261,蔡徐坤游泳池超话6.20积分贴！！ ,2020-06-20,2,10,0,0
4517862620514181,6977954261,让他站在更高的舞台上！！！,2020-06-20,0,0,0,1
4517861596374257,6977954261,我为蔡徐坤超话贡献66影响力，超话目前还差16221369影响力超越上一名！戳这里→网页链接 ~跟我一起打榜应援爱豆提升排名吧~ ,2020-06-20,0,0,0,0
4517764922820618,6977954261,#趁年轻 追回你的梦#蔡徐坤超话 趁年轻 让我们一起带上蔡徐坤代言的眼镜双抗防晒安慕希一起追梦吧 如果能带上@蔡徐坤 那就perfect。,2020-06-20,0,0,0,1
4517580653991526,6977954261,数据走起来！！！！,2020-06-19,0,0,0,1
4517580021106417,6977954261,时间会证明一切,2020-06-19,0,0,0,1
4519652582219713,6389182279,转发微博,2020-06-25 10:36:50,0,0,0,1
4519652351095301,6389182279,端午安康嗷，明晚见,2020-06-25 10:36:50,0,0,0,1
4519652262568865,6389182279,转发微博,2020-06-25 10:36:50,0,0,0,1
4519652136397029,6389182279,转发微博,2020-06-25 10:36:50,0,0,0,1
4519651860149210,6389182279,绝了,2020-06-25 10:36:50,1,0,0,1
4519650464194903,6389182279,！！！！,2020-06-25 10:36:50,0,0,0,1
4519650371174671,6389182279,转发微博,2020-06-25 10:36:50,0,0,0,1
4519650313031939,6389182279,转发微博,2020-06-25 10:36:50,0,0,0,1
