id,昵称,性别,所在地,关注数,粉丝数,微博数,创建时间,等级,会员等级,个人简介,教育经历,公司,阳光信用,类别,
7011582097,用户7011582097,男,其他,0,1,37,,4,0,,,,,2,
7004351730,心动坤坤eTo220,男,其他,0,1,175,,4,0,,,,,2,
6941602404,奎妈冲鸭QwR370,男,其他,0,1,12,,2,0,,,,,2,
7017261874,我家菜菜iQi342,男,其他,0,1,9,,4,0,,,,,2,
6989051721,用户6989051721,男,其他,0,1,855,2019/2/9,0,0,,,,信用较低,2,
5223176357,心疼你的心疼-1992,女,天津 西青区,61,45,1285,,4,0,,,,,0,
6940715777,专注护奎cxr528,男,其他,0,1,12,2019/1/16,0,0,,,,信用较低,2,
6875552758,守护者_ctr63,男,宁夏 吴忠,60,6,58,,4,0,,,,,2,
7016224227,葵葵饼干o4W683,男,其他,0,1,41,,3,0,,,,,2,
7012355565,最爱徐坤rMn062,男,其他,0,1,6,,0,0,,,,,2,
6096141302,幼恩快吃菜菜,女,台湾 其他,217,172,3678,2017/1/8,21,1,,,,信用较好,0,
7011903322,可爱坤坤AQa839,男,其他,0,1,16,,4,0,,,,,2,
7013578226,菜园子0Vd351,男,其他,0,1,15,,4,0,,,,,2,
6927115156,用户6927115156,男,其他,0,1,17,2019/1/8,4,0,,,,信用较低,2,
6986120661,用户6986120661,男,其他,0,1,50,2019/2/5,4,0,,,,信用较低,2,
7014409499,挚爱坤坤mFw488,男,其他,4,1,112,,4,0,闻低领椅棍,,,,2,
6926992361,用户6926992361,男,其他,0,1,135,,4,0,,,,,2,
7011834189,惊艳时光bec713,男,其他,0,1,25,2019/2/27,1,0,,,,信用较低,2,
6988765776,用户6988765776,男,其他,0,1,145,,4,0,,,,,2,
7013388242,瞅瞅菜菜vB2026,男,其他,0,1,55,,4,0,,,,,2,
7012956849,伴坤同行Gfm317,男,其他,12,1,42,,4,0,蔡版誉赦紫夷拳法,,,,2,
7011837443,小菜包zjc085,男,其他,0,1,43,,4,0,,,,,2,
6546825774,KL灵失,女,台湾,218,62,3377,2018/5/11,4,1,做自己喜欢的，不后悔,,,信用一般,0,
6715685989,朕好可爱-yu,女,河南,82,2,612,,4,0,,,,,2,异常转发用户
6982933333,用户6982933333,男,其他,0,1,36,,4,0,,,,,2,
6878899059,温柔只是我的待客之道,男,福建 厦门,0,1,189,,4,0,,,,,2,
6835825042,Je-linaHuang,男,山东,65,1,105,,4,1,,,,,2,
6994512245,绝版储蓄卡_YUCHEN,女,江苏 扬州,18,4,60,,4,0,KUN&amp;IKUN,,,,2,
6917724705,奎妈冲鸭54038,男,其他,0,1,192,2019/1/4,4,0,,,,信用较低,2,
7012405089,铁血奎妻QwH483,男,其他,0,1,34,,3,0,,,,,2,
7012406649,徐坤冲鸭Vi3738,男,其他,0,1,114,,4,0,,,,,2,
6876921286,葵长大_ehm21,男,湖北,60,1,62,2018/12/7,4,0,,,最演贺班有限公司,信用较低,2,
6995278011,葵奎麻麻t8P036,男,其他,0,1,24,,3,0,,,,,2,
7012270552,爱坤别闹CJk081,男,其他,5,1,56,2019/2/26,4,0,,,,信用较低,2,
5957810013,一玖九捌嘚SKY,女,山东,47,52,369,,9,1,,,,,0,
7012622134,是蔡老师9Fj902,男,其他,0,1,50,2019/2/27,4,0,,,,信用较低,2,
7003533289,用户7003533289,男,其他,1,1,327,,4,0,,,,,2,
6031775799,出门右转你可以走了123,男,其他,26,32,10,,4,0,向永恒开战时，你就是我的军旗~,,,,0,
7011821172,小困别怕dnl049,男,其他,0,1,9,2019/2/27,3,0,,,,信用较低,2,
6983605928,用户6983605928,男,其他,0,1,43,,4,0,,,,,2,
7012447836,坤坤看我DTb623,男,其他,5,1,138,,4,0,,,,,2,
7011913058,我的蔡8KJ033,男,其他,0,1,46,,3,0,,,,,2,
7019785286,爱葵儿IGN068,男,其他,6,4,153,,3,0,索残请恤履衙心法,,,,2,
7013578110,坤坤1O2h377,男,其他,0,1,9,,0,0,,,,,2,
6628660307,冷陌_Ansonb,女,广西,61,1,592,2018/8/9,4,0,,,,信用较低,2,
6877492052,鉯後勵誌做淑籹08847,男,广西 贺州,0,1,159,2018/12/7,4,0,,,,信用一般,2,
7012410966,等待到你rqv548,男,其他,0,1,11,,4,0,,,,,2,
7012426585,发量惊人vu4964,男,其他,8,1,187,,4,0,黎莺弁阳葵棍法,,,,2,
6966920926,仆巧蕊Eugene,男,其他,0,1,361,,4,0,,,,,2,
7012486814,坤坤不困AFT639,男,其他,0,1,49,2019/2/27,4,0,,,,信用较低,2,
6875556309,_tbn33,男,湖北 十堰,61,1,65,,4,0,,,,,2,
7016591407,用户7016591407,男,其他,0,1,15,2019/3/2,4,0,,,,信用较低,2,
6989091570,用户6989091570,男,其他,0,1,34,,3,0,,,,,2,
6940508661,神隐坤bke419,男,其他,0,1,29,,4,0,,,,,2,
7011903870,葵幼儿园LWR248,男,其他,0,1,13,2019/2/27,3,0,,,,信用较低,2,
6960345716,葵妻爱坤gXL179,男,其他,0,1,47,,4,0,,,,,2,
7013554571,坤哥最棒d25657,男,其他,0,1,16,,3,0,,,,,2,
6554930416,毒舌坤坤1983,女,北京 昌平区,304,42,313,,4,0,,,,,0,
7011819265,养葵日记6Hb860,男,其他,0,1,217,,4,0,,,,,2,
6578680962,离觞_MGu,女,西藏,53,2,186,2018/8/15,4,0,,,,信用较低,2,
7011858297,爱坤撒娇EEp496,男,其他,0,1,29,,4,0,,,,,2,
7011649645,用户7011649645,男,其他,0,1,23,,4,0,,,,,2,
6940713862,我坤稳重iQT211,男,其他,0,1,16,2019/1/16,3,0,,,,信用较低,2,
5871864662,隔壁小蔡呀,女,海外 英国,399,196,619,2016/3/4,4,1,我只喜欢蔡徐坤 不喜欢你,,,信用较好,0,
6877670857,优秀菜菜_nne95,男,福建 三明,56,2,533,2018/12/7,4,0,,,截肿队组有限公司,信用较低,0,
6984500329,用户6984500329,男,其他,108,2,148,,8,0,,,,,2,异常转发用户
5456601825,顾菲菲菲guffy,女,其他,39,55,8,,9,0,看最美的烟花身边一定要是最爱的人哦,,,,0,
6368007338,冰柠檬加点热水,男,浙江 嘉兴,86,72,2310,,19,1,just小号,,,,0,
5225841788,Haleo_August,女,其他,294,86,1099,,14,1,好的小朋友应该受到全世界的喜欢,,,,0,
6989296346,扬激浊gxf117,男,其他,0,1,113,,4,0,,,,,2,
7011903645,酷坤坤OPQ687,男,其他,0,1,12,,3,0,,,,,2,
6986162306,用户6986162306,男,其他,0,1,20,2019/2/5,4,0,,,,信用较低,2,
5510117544,芠Annie八时二分,女,其他,102,143,19109,,25,2,常用@芠Annie八月葵,,,,0,打榜工具人
6883165869,遲暮花未央41403,男,四川,0,1,109,,4,0,,,,,2,
2996040555,任夢里__,女,西藏 林芝,529,94,4928,,9,0,,,,,0,
6989700682,用户6989700682,男,其他,0,1,29,2019/2/9,3,0,,,,信用较低,2,
7012316311,舞台坤gJ1318,男,其他,0,1,33,,1,0,,,,,2,
7012397961,小坤farWf494,男,其他,0,1,52,,4,0,,,,,2,
7012281319,用户7012281319,男,其他,0,1,71,,4,0,,,,,2,
6940716081,优秀坤哥ppR583,男,其他,0,1,11,2019/1/16,2,0,,,,信用较低,2,
6612826938,心動稚气小猪___,女,广东 汕头,413,139,6211,2018/7/26,14,1,搞猪一级选手 最宠小猪�,,,信用较好,0,
7012889243,蔡蔡蔡蔡2ec226,男,其他,0,1,62,2019/2/27,4,0,,,,信用较低,2,
6960326420,奎妻最棒xJX777,男,其他,1,1,48,,4,0,,,,,2,
7017601564,困困困唷ROs412,男,其他,0,1,78,2019/3/2,4,0,,,,信用较低,2,
6877526478,恋er91653,男,河南 濮阳,0,1,313,,4,0,,,,,2,
6168250621,媛媛kk,女,福建,79,65,1721,2017/3/12,4,4,,,,信用较好,0,
7012394247,舞台魅力9ia785,男,其他,2,1,360,,4,0,,,,,2,
6913468644,用户6913468644,男,其他,0,1,26,,4,0,,,,,2,
6940715990,坤哥最棒eVM119,男,其他,0,1,12,,0,0,,,,,2,
7002680464,浣犵殑鐪肩湼EuJ602,男,其他,1,1,36,,4,0,,,,,2,
6983605700,用户6983605700,男,其他,0,1,33,,4,0,,,,,2,
7000709245,用户7000709245,男,其他,0,1,10,,4,0,,,,,2,
6989660762,用户6989660762,男,其他,0,1,872,2019/2/9,3,0,,,,信用较低,2,
6869890051,喂喂坤啊_kpq94,男,海南 三亚,60,2,120,2018/11/29,4,0,,,部梳贝精有限公司,信用较低,2,
7019441537,小猫咪nwQ050,男,其他,0,1,44,,4,0,,,,,2,
7012765239,本命坤哥ydm149,男,其他,0,1,54,,4,0,,,,,2,
7011938589,麻麻爱菜MNo602,男,其他,0,1,67,,4,0,,,,,2,
5982894810,葵葵敲可爱叭,女,湖北,694,184,5637,,24,3,高三潜水,,,,0,
5854748883,竹林涓涓,女,上海 徐汇区,288,366,14621,,27,4,陪你快乐成长,,,,0,
7026194649,钟蓝WrPUZa911AbQ553,男,其他,1,1,815,,4,0,,,,,2,
6786012439,用户6786012439,女,山东 日照,1,1,12,,0,0,,,,,2,
6940208731,奎姐爱坤bg1422,男,其他,0,1,34,,3,0,,,,,2,
6943360175,小葵花Jc3052,男,其他,0,1,38,,4,0,,,,,2,
6128077487,湘湘1218,女,湖南,618,340,7027,,28,5,花花世界，静守己心,,,,0,
6960323610,ikun的坤哥pNK227,男,其他,0,1,185,,4,0,,,,,2,
6724039975,念你情深丶zhujianbo,女,新疆,61,2,413,2018/9/26,4,0,,,,信用较低,2,
7012411885,珍珠小蔡qrX152,男,其他,0,1,28,,3,0,,,,,2,
6941142023,专注护菜d8j113,男,其他,0,1,411,,4,0,,,,,2,
6941600196,葵妈最棒eZy382,男,其他,0,1,16,,3,0,,,,,2,
6604434432,爱吃亲蔡爱吃坤,女,其他,14,5,434,2018/7/18,4,0,大号:心心恰蔡,,,信用一般,0,
7004707198,我是爱坤qkZ927,男,其他,0,1,164,,4,0,,,,,2,
7017610909,拉住菜菜AK7582,男,其他,0,1,81,,4,0,,,,,2,
6922029052,其实无奈2020,女,其他,517,172,11112,,4,1,随意悠游，活在当下。,,,,0,
6974679821,牛逼坤妈0VO947,男,其他,0,1,18,2019/1/28,4,0,,,,信用较低,2,
6975348801,绝对够撩YYD151,男,其他,0,1,35,,3,0,,,,,2,
7012411381,挥洒青春nMX376,男,其他,0,1,12,,4,0,,,,,2,
6535935227,躲躲躲看不到我,女,海外,182,83,781,2018/4/26,9,0,Kun x Ikun  只爱 蔡徐坤 宠粉坤 宝贝坤 蔡老板 蔡总裁 崽崽 大葵 小葵 蔡网友 大猪蹄子永远陪伴坤走花路,,蔡徐坤与爱坤,信用一般,0,
6884250546,莱苫媳兆涎645,男,香港,60,1,78,,4,0,,,,,2,
6989231488,用户6989231488,男,其他,0,1,30,,4,0,,,,,2,
6960317448,这场爱yGo842,男,其他,0,1,49,,4,0,,,,,2,
7012943902,守护坤宝Ydm988,男,其他,0,1,61,,4,0,,,,,2,
6589903478,卣铝犹杉颖破丿,男,云南,1,1,576,,4,0,,,,,2,
6877674129,暖心坤_shu18,男,甘肃 金昌,61,1,475,2018/12/7,4,0,,,朱星盆题有限公司,信用较低,2,
6711996645,appreciable蜗牛772,女,海外,59,1,63,,4,0,,,,,2,
6787918502,用户6787918502,男,广东 河源,61,1,124,,4,0,,,,,2,
6998708193,用户6998708193,男,其他,0,1,48,2019/2/17,4,0,,,,信用较低,2,
6941097607,小菜包Zwe373,男,其他,0,1,33,,3,0,,,,,2,
6877673711,cxk_cme27,男,宁夏 固原,61,1,472,,4,0,,,,,2,
7011913037,葵花坤qf6178,男,其他,0,1,39,2019/2/27,4,0,,,,信用较低,2,
6980727753,力猛士凶ACv359,男,其他,0,1,37,,4,0,,,,,2,
6881575209,舞台坤_szi44,男,山西 运城,60,1,44,,4,0,,,,,2,
7011859209,王者金MkW873,男,其他,1,2,70,,4,0,,,,,2,
6983540468,用户6983540468,男,其他,0,1,27,,3,0,,,,,2,
6940219501,独有魅力sVp750,男,其他,0,1,166,,4,0,,,,,2,
6782438489,用户6782438489,女,四川 南充,61,1,16,2018/10/20,0,0,,,,信用较低,2,
6342131622,CCHikun,女,广西,650,102,467,,9,0,跟着他的脚步一步步一步步把自己变得更好（KUN）,,,,0,
6876150483,秋葵_enw19,男,内蒙古 赤峰,61,2,65,,4,0,,,,,2,
7011830510,小白菜BwK602,男,其他,0,1,34,2019/2/27,3,0,,,,信用较低,2,
7019441881,睡不醒坤GaE586,男,其他,0,1,47,,4,0,,,,,2,
7011898975,坤妻威武hJh599,男,其他,0,1,214,,4,0,,,,,2,
6932875830,大头_小白脸,男,河南,65,6,34,,4,0,,,,,2,
6139696058,中医脑科兰医生61,女,云南 曲靖,60,1,267,2018/12/15,4,0,,,,信用较低,2,
6989091274,用户6989091274,男,其他,1,1,50,,4,0,,,,,2,
7015863903,奶茶冰飞少糖,男,其他,28,3,144,,4,0,易以跃犹湖刀法,,,,2,会有乱序异常文案
6704064167,用户6704064167,男,其他,0,1,333,2018/10/3,4,0,,,,信用较低,2,
7005562633,用户7005562633,男,其他,0,1,83,,4,0,,,,,2,
6969149260,谁走我都欣然松手kLy714,男,其他,0,1,49,,4,0,,,,,2,
7010929729,坤坤2xAn994,男,其他,0,1,82,,4,0,,,,,2,
7017609764,神隐小坤TuR931,男,其他,0,1,81,,4,0,,,,,2,
6754319823,皮皮K815,男,天津 静海县,1413,242,6557,,9,1,愿情话都有主你我不孤独,,,,0,
6980132165,百篇斗酒0sZ684,男,其他,0,1,37,,4,0,,,,,2,
5984088495,菜小葵的西瓜,女,上海,653,521,17819,2016/7/21,29,6,希望你们在照亮我路的同时 我也可以照亮你们给我的星星路,上海师范大学,上海蔡徐坤影视文化工作室,信用较好,0,
5205265483,小考拉布丁-,女,北京 海淀区,1002,199,11913,,27,2,葵妈,,,,0,
6535523180,斯雯倪嘉_unique,女,广东,152,251,2774,,14,1,,,,,0,
7014403881,奎不敢当evW449,男,其他,6,2,101,2019/2/28,4,0,,,,信用较低,2,
6733789424,坤的猫咪_jhfdib,男,山西,60,3,325,,0,0,,,,,2,
7019866924,柯伍甘束,男,广东,98,2,31,2019/3/4,4,0,,,,信用较低,2,
6875538974,奎葵宝宝_qjm39,男,云南 楚雄,60,4,64,,4,0,,,,,2,
7003450116,最爱徐坤N7i837,男,其他,0,1,111,,4,0,,,,,2,
6006570033,ALK坤,女,河南,269,183,6024,,26,4,KUN&amp;IKUN�,,,,0,
6941092291,神隐小坤I0Q945,男,其他,0,1,229,,4,0,,,,,2,
7012126138,蓝玫瑰fy5119,男,其他,0,1,26,2019/2/27,4,0,,,,信用较低,2,
7012424075,新鲜菜qGD980,男,其他,0,1,166,,4,0,,,,,2,
7010879175,用户7010879175,男,其他,0,1,53,,4,0,,,,,2,
6614353968,卮窖幢醚从寒,男,广西,10,1,911,2018/7/28,4,0,,,,信用较低,2,
1877440863,Daicy_AKJU,女,广东 广州,823,332,4080,,25,5,,,,,0,
7012484907,用户7012484907,男,其他,0,1,103,2019/2/27,4,0,,,,信用较低,2,
7018782441,小唷D坤JoG469,男,其他,0,1,96,2019/3/4,4,0,广鞠耿霞发贺枪法,,,信用较低,2,
7012126416,小西几葵Gzr765,男,其他,0,1,27,,4,0,,,,,2,
7012699909,神隐坤clK373,男,其他,0,1,32,2019/2/27,4,0,,,,信用较低,2,
7018605323,笨笨奎XXM302,男,其他,0,1,38,,4,0,,,,,2,
6937269406,涅槃再7Fe759,男,其他,0,1,33,,4,0,,,,,2,
6969149267,用户6969149267,男,其他,0,1,38,,4,0,,,,,2,
7012434924,正能量蔡3Tv485,男,其他,0,1,57,2019/2/27,4,0,,,,信用较低,2,
7012247982,心心相惜ofy940,男,其他,0,1,40,,4,0,,,,,2,
6941483813,AK女工3wz698,男,其他,4,1,334,,4,0,,,,,2,
7003815781,焦虑的-,女,江苏,66,1,13,,4,0,,,,,2,
7011837663,发带坤5CR831,男,其他,0,1,40,2019/2/27,4,0,,,,信用较低,2,
6935020169,用户6935020169,男,其他,0,1,98,,4,0,,,,,2,
7012421380,蔡葵奎ZY7085,男,其他,0,1,6,,1,0,,,,,2,
5086408759,初雪那天跟你走,女,重庆,216,91,3497,2014/3/26,9,1,养我的徐坤鹅,,,信用较好,0,
6099514818,会哭的__云彩05469,女,河南 信阳,61,1,324,,4,0,,,,,2,
7017917876,雪天有坤mGd109,男,其他,24,1,98,,4,0,梅佣靴玉景颊攻,,,,2,
6974692514,坤妹最棒5BG172,男,其他,0,1,56,2019/1/28,4,0,,,,信用较低,2,
5571476975,葵糖可可酥,女,广东 深圳,355,267,8126,,18,1,开学了。,,,,0,
7012423660,我的蔡X20776,男,其他,0,1,160,,4,0,,,,,2,
7011781481,爱坤坤姐ZKT293,男,其他,0,1,77,2019/2/26,2,0,,,,信用较低,2,
6963941196,用户6963941196,男,其他,0,1,27,,3,0,,,,,2,
7013578175,舞台王者ADL155,男,其他,0,1,15,,4,0,,,,,2,
7013512627,蔡老师hAk136,男,其他,0,1,64,2019/2/27,4,0,,,,信用较低,2,
6909540305,用户6909540305,男,其他,0,1,90,,4,0,,,,,2,
6632870904,用户6632870904,男,其他,26,2,38,2018/8/13,4,0,,,,信用较低,2,
6370408806,小希邮碎片,女,其他,104,81,36,,9,2,种自己的花�爱自己的宇宙,,,,0,
6963941280,用户6963941280,男,其他,0,1,26,,3,0,,,,,2,
6909739501,用户6909739501,男,吉林 辽源,0,1,157,2018/12/31,4,0,,,,信用较低,2,
6989660748,用户6989660748,男,其他,0,1,894,,3,0,,,,,2,
6936433708,滨涵熙tVU220,男,其他,0,1,25,2019/1/14,4,0,,,,信用较低,2,
6981564390,用户6981564390,男,其他,0,1,128,,4,0,,,,,2,
6784601178,用户6784601178,男,河南 平顶山,63,1,24,2018/10/21,0,0,,,,信用较低,2,
6994866036,我坤稳重Myr977,男,其他,0,1,36,,4,0,,,,,2,
6986802854,用户6986802854,男,,0,1,48,,4,0,,,,,2,
6978127264,可泳思不caK229,男,其他,0,1,42,2019/1/30,4,0,,,,信用较低,2,
7015042694,花花给坤REr393,男,其他,10,1,114,,4,0,步监务昧荣仪榜斩,,,,2,
7012405218,朽t8D628,男,其他,0,1,39,,3,0,,,,,2,
7012486849,专注护奎Uwk766,男,其他,0,1,37,,4,0,,,,,2,
7012395802,麻麻爱坤Uwg877,男,其他,0,1,8,,3,0,,,,,2,
6960215322,芒果核2se416,男,其他,0,1,18,,3,0,,,,,2,
7011860100,我是爱坤r8W198,男,其他,0,1,67,2019/2/27,4,0,,,,信用较低,2,
6735570145,用户6735570145,女,海外 美国,1,2,337,,4,0,,,,,2,
7012953461,用户7012953461,男,其他,0,1,9,,3,0,,,,,2,
6210496010,ikun-燕儿,女,其他,370,244,9842,2017/4/13,9,1,�伴坤远航,,,信用较好,0,
7017395692,全场最CWYK697,男,其他,0,1,28,,4,0,,,,,2,
3848477456,菲菲obb,女,江苏,286,259,15344,,29,5,ikun 唯粉,,,,0,
7012411814,低调行事0PS142,男,其他,0,1,28,2019/2/27,3,0,,,,信用较低,2,
7011550873,用户7011550873,男,其他,0,1,35,2019/2/26,3,0,,,,信用较低,2,
6985241040,用户6985241040,男,其他,0,1,9,,3,0,,,,,2,
6936482082,牵手2011q1R132,男,其他,0,1,261,,4,0,,,,,2,
5151269269,菜小包去工作,女,北京,55,24,4043,,4,1,,,,,0,
7012956616,你特哪是个奥曼,男,其他,11,1,48,2019/2/27,4,0,,,,信用较低,2,
7020306122,奶葵babyvGg315,男,其他,8,2,104,,4,0,吕缩错驯咨心诀,,,,2,
7014392022,葵葵吃菜gCn354,男,其他,0,1,131,,3,0,,,,,2,
6960322947,八零二rhc897,男,其他,0,1,68,2019/1/17,4,0,,,,信用较低,2,
6942450550,用户6942450550,男,其他,0,1,86,,4,0,,,,,2,
6876954626,用户6876954626,男,广东 江门,0,1,311,2018/12/7,4,0,,,,信用较低,2,
7012421604,战狼葵妈6KK909,男,其他,0,1,6,,2,0,,,,,2,
6559578812,二月的小八月,女,湖南 怀化,174,18,955,,9,1,我爱你呀！——KUN,,,,0,
7013580577,小葵爱笑1pJ115,男,其他,5,2,34,2019/2/27,4,0,,,,信用较低,2,
6877526133,用户6877526133,男,湖南 怀化,0,1,295,,4,0,,,,,2,
7012773710,我坤稳重JpS333,男,其他,0,1,19,2019/2/27,4,0,,,,信用较低,2,
7004383924,坤崽家的UcA031,男,其他,1,1,147,,4,0,蒋崔牢劈酌刀,,,,2,
7011837093,小困困觉9eC205,男,其他,0,1,27,2019/2/27,3,0,,,,信用较低,2,
6960317518,大奎酷YQP228,男,其他,0,1,50,,4,0,,,,,2,
6146076028,爱蔡徐坤的美少女,女,天津,287,470,4979,,22,1,onepick,,,,0,
7010880692,蔡坤坤jSE700,男,其他,0,1,64,2019/2/26,4,0,,,,信用较低,2,
7016500439,酷帅大坤ugp352,男,其他,0,1,18,,1,0,,,,,2,
6975263314,坤妈爱坤5ql055,男,其他,0,1,24,,3,0,,,,,2,
7013556824,坤花课堂dQb527,男,其他,0,1,16,,3,0,,,,,2,
6997146095,用户6997146095,男,其他,0,1,17,,3,0,,,,,2,
5860099595,我想换微博ID,女,其他,1292,195,1430,2016/2/16,9,1,“请你一定要对号入座，我说的所有星光月亮，清泉小溪，蘸着糖的奶油和蜂蜜，这世间的所有美好事物都只是为了形容你”,,,信用较好,0,
6825460224,用户6825460224,女,山西 晋中,0,1,188,,4,0,,,,,2,
6876167249,紫蔡_aqm11,男,陕西 宝鸡,60,15,64,,4,0,,,,,2,僵尸垃圾
5694738567,_HANDSOME_XU_,女,其他,123,45,4080,2015/9/4,14,4,不,,,信用较好,0,
7012127149,种白菜c7U950,男,其他,0,1,32,,4,0,,,,,2,
7013579637,热爱舞台YBy387,男,其他,8,2,38,2019/2/27,4,0,田貌姿翕斩,,,信用较低,2,
3166819080,苏笑笑爱笑,女,安徽,337,423,5605,,35,6,,,,,0,
7015048452,江文军vm,男,其他,0,1,126,,4,0,弓峥椰应馨心诀,,,,2,
6995277426,八月西几ER9472,男,其他,0,1,41,,3,0,,,,,2,
6936432470,左心房滴7Jk536,男,其他,0,1,33,2019/1/14,4,0,,,,信用较低,2,
7015594836,AK突突CP3224,男,其他,0,1,41,,3,0,,,,,2,
7011904854,大胖白菜jiD782,男,其他,0,1,154,2019/2/27,4,0,,,,信用较低,2,
6989374729,用户6989374729,男,其他,0,1,138,,4,0,,,,,2,
6936468682,搞不懂ltD624,男,其他,0,1,42,,4,0,,,,,2,
7027050608,狐虎假_K56046_51617,男,其他,7,1,152,2019/3/10,4,0,,,,信用较低,2,
7011837753,葵妻威武V6n458,男,其他,0,1,58,,4,0,,,,,2,
7012418440,芹菜杆LfC224,男,其他,0,1,145,,4,0,,,,,2,
7020081050,用户7020081050,男,其他,8,1,110,,4,0,绍汉翊洛湾溪刺,,,,2,
7018783082,林立辉_Thompson,男,其他,1,2,94,,4,0,,,,,2,
3561363394,做蔡徐坤的小宝贝,女,广东 东莞,135,374,10428,,34,2,很想好好保护你�,,,,0,
6515666296,芹菜炒牛肉是我,女,台湾,83,9,1365,2018/9/4,4,1,Kun &amp; Ikun � 披金成王 伴坤遠航,,,信用一般,0,虽然粉丝关注较少，但是一些原创微博
6975336769,战骑队iPf101,男,其他,0,1,281,,4,0,,,,,2,
6937313228,gdgirh2s923,男,其他,0,1,261,,4,0,,,,,2,
7012731319,精心护菜DE4467,男,其他,0,1,152,2019/2/27,4,0,,,,信用较低,2,
6977577812,翦勿伐勿rfA925,男,其他,0,1,42,,4,0,,,,,2,
7018084303,喂喂喂坤FTP393,男,其他,0,1,10,2019/3/3,3,0,,,,信用较低,2,
6211994147,遇见了伱,女,江苏,376,73,5908,,9,1,花花世界 静守己心,,,,0,
7011913055,时尚坤哥bBu355,男,其他,0,1,43,,4,0,,,,,2,
7017400907,秦_Wisozk,男,其他,26,1,87,2019/3/2,4,0,羿雍前药午刺,,,信用较低,2,
6784678782,木子慧嵇2013,女,广东,2,1,58,,4,0,,,,,2,
6968415211,后静雅Andrea,男,其他,0,1,339,,4,0,,,,,2,
7011859014,坤哥最棒X8u575,男,其他,114,1,54,2019/2/27,4,0,,,,信用较低,2,
6633093944,你的小小茉莉,女,其他,82,55,560,,15,0,,,,,0,
7000675760,用户7000675760,男,其他,0,1,12,,4,0,,,,,2,
6996362708,小坤爱笑dFn013,男,其他,0,1,8,2019/2/15,3,0,,,,信用较低,2,
6720952863,雪绒花开0802,女,其他,218,135,1875,,19,0,,,,,0,
6989051820,用户6989051820,男,其他,0,1,898,,2,0,,,,,2,
7015030674,发带葵Arh092,男,其他,0,1,149,,3,0,,,,,2,
6734557711,香蔡_hrrmnc,男,广西,59,1,330,,4,0,,,,,2,
6751356253,用户6751356253,男,贵州 安顺,0,1,38,,4,0,,,,,2,
7001673845,鑾樺摜s2n614,男,其他,2,1,38,,4,0,,,,,2,
6881056916,小奶坤_itj06,男,黑龙江 伊春,61,1,44,,4,0,,,,,2,
7011830497,一见钟情DwJ263,男,其他,0,1,40,2019/2/27,2,0,,,,信用较低,2,
7002354794,用户7002354794,男,其他,1,1,38,,4,0,,,,,2,
6974679868,战狼坤妈qbf223,男,其他,0,1,25,2019/1/28,4,0,,,,信用较低,2,
6941078073,大眼葵JDW450,男,其他,0,1,205,,4,0,,,,,2,
6735569953,用户6735569953,女,海外 美国,0,1,348,2018/10/1,4,0,,,,信用较低,2,
5604335451,一打桃子汽水,女,其他,101,16,842,,7,0,热爱菜菜,,,,0,
6982933000,用户6982933000,男,其他,0,1,32,,4,0,,,,,2,
7015202301,k幼恩吖SKQ648,男,其他,0,1,11,2019/3/1,3,0,,,,信用较低,2,
6918772393,葵妹最棒00152,男,其他,1,1,49,,4,0,,,,,2,
6450177059,小虫葵82,女,重庆,58,71,3209,,9,2,KUN�❤️堂堂正正  问心无愧  谨言慎行  闭麦,,,,0,
7012408843,热爱舞台kw0557,男,其他,0,1,30,2019/2/27,0,0,,,,信用较低,2,
7012687666,旺仔牛奶VvT403,男,其他,0,1,8,,3,0,,,,,2,
6975982568,胆小的小虾米21a0,男,内蒙古,1,1,46,,4,0,,,,,2,
6788250097,用户6788250097,男,香港 油尖旺区,2,1,21,2018/10/22,0,0,,,,信用较低,2,
6222076491,是甜菜阿,女,浙江,817,220,18443,,26,3,他们口中从来不是真的你。,,,,0,
6975982571,房伦5993,男,青海,1,1,48,,4,0,,,,,2,
7018604044,奶坤少年kzg103,男,其他,0,1,44,,4,0,,,,,2,
6567952454,沈安早,女,湖南,77,42,2147,,4,1,此帐号用于追星……,,,,0,
6898353261,牛转乾坤_yno60,男,浙江,61,1,110,2018/12/25,4,0,,,常扎端折有限公司,信用较低,2,
6941095757,八月西几wye731,男,其他,0,1,32,,3,0,,,,,2,
7011832191,麻麻爱菜oTV154,男,其他,0,1,114,,4,0,,,,,2,
6989091238,用户6989091238,男,其他,1,1,56,2019/2/9,4,0,,,,信用较低,2,
3316253562,绿茶TEA_44680,女,北京 东城区,1968,108,10568,,14,0,,,,,0,
6857346073,屋檐听雨谷的梇,女,安徽,60,1,695,,4,0,,,,,2,
7011834313,战骑队Wg0960,男,其他,0,1,30,,1,0,,,,,2,
7012691728,真爱坤wvr723,男,其他,0,1,24,,4,0,,,,,2,
6013918088,wqjnshzb,男,其他,55,9,195,2016/9/16,4,0,,,,信用较好,0,有原创微博
6980132107,用户6980132107,男,其他,0,1,64,,4,0,,,,,2,
5503139901,小咪班保育员,女,海外 其他,271,169,4485,2015/2/1,9,1,永远的妈粉@蔡徐坤,,,信用较好,0,
7015047425,舞台坤QzV178,男,其他,0,1,46,,4,0,,,,,2,
6936382169,戴涛blR790,男,其他,0,1,36,,4,0,,,,,2,
